event_id,user_id,timestamp,event_type,feature_name,session_id
evt_1ea47f799347,usr_47f1ae04775c,2026-04-15T07:36:03.295915,settings_changed,,ses_f14271c5
evt_ddef2bf33529,usr_47f1ae04775c,2026-04-23T00:12:48.295915,page_view,,ses_1d201e20
evt_e19041026d4c,usr_47f1ae04775c,2026-04-22T14:14:02.295915,page_view,,ses_6fca86cf
evt_b5c169ad41c2,usr_47f1ae04775c,2026-03-27T14:39:17.295915,page_view,,ses_461e961b
evt_b1b517ea289d,usr_47f1ae04775c,2026-04-14T19:04:44.295915,page_view,,ses_a8306a93
evt_bc92ce2b3395,usr_47f1ae04775c,2026-03-12T13:13:04.295915,invite_sent,,ses_0947f5a7
evt_ec00d8923e87,usr_47f1ae04775c,2026-03-22T20:13:11.295915,settings_changed,,ses_03e23767
evt_1706e214bd08,usr_47f1ae04775c,2026-04-12T15:39:31.295915,feature_used,feature_1,ses_f08bd1ba
evt_9a38312c555f,usr_47f1ae04775c,2026-04-13T18:20:10.295915,page_view,,ses_14ffb2a7
evt_ed682d7562ef,usr_47f1ae04775c,2026-04-01T14:33:19.295915,feature_used,feature_2,ses_71cb43f2
evt_49d030b17593,usr_47f1ae04775c,2026-04-03T13:15:58.295915,feature_used,feature_2,ses_cbcad5df
evt_aa3cb87ac847,usr_47f1ae04775c,2026-04-23T02:36:50.295915,page_view,,ses_cf0bc4b8
evt_df2f8c657235,usr_47f1ae04775c,2026-03-21T21:17:24.295915,feature_used,feature_1,ses_d176d596
evt_b7e5ce9d147b,usr_47f1ae04775c,2026-04-04T15:58:00.295915,page_view,,ses_e5b19417
evt_a202f2f067ea,usr_47f1ae04775c,2026-03-27T23:52:02.295915,feature_used,feature_1,ses_0061fba9
evt_432e7b58646a,usr_47f1ae04775c,2026-03-12T18:37:44.295915,feature_used,feature_3,ses_2c20a985
evt_4b36312deb4d,usr_47f1ae04775c,2026-04-06T07:20:22.295915,page_view,,ses_5f6346cc
evt_97aed346cde0,usr_47f1ae04775c,2026-03-12T09:47:32.295915,page_view,,ses_47ffbb17
evt_f8316459aa97,usr_47f1ae04775c,2026-03-11T17:25:39.295915,feature_used,feature_3,ses_48eb3098
evt_9682a9a6b602,usr_47f1ae04775c,2026-04-22T03:35:06.295915,feature_used,feature_3,ses_6ff6a9cb
evt_340a83b33f0d,usr_47f1ae04775c,2026-03-22T03:25:56.295915,invite_sent,,ses_01691c5e
evt_efb4b51f5d99,usr_47f1ae04775c,2026-03-12T09:07:35.295915,settings_changed,,ses_bb6b9d6f
evt_662d7129f028,usr_47f1ae04775c,2026-03-14T15:15:38.295915,page_view,,ses_2d533c8f
evt_d1e2bf42b5b6,usr_47f1ae04775c,2026-03-24T21:35:27.295915,page_view,,ses_481d454b
evt_cb09950ffa97,usr_47f1ae04775c,2026-03-13T12:15:13.295915,feature_used,feature_3,ses_5df4d2d8
evt_19dea81f293f,usr_47f1ae04775c,2026-03-13T10:56:52.295915,page_view,,ses_feea07ac
evt_631bf1dce916,usr_47f1ae04775c,2026-03-29T16:39:08.295915,feature_used,feature_2,ses_fb4c5874
evt_018a45ec3fd0,usr_47f1ae04775c,2026-03-18T11:56:36.295915,export_done,,ses_7cfe8788
evt_3db3d48f5d24,usr_47f1ae04775c,2026-03-30T18:18:39.295915,feature_used,feature_3,ses_1917b628
evt_ffdfdddab923,usr_47f1ae04775c,2026-03-10T17:11:32.295915,page_view,,ses_4f5cf03b
evt_d26fafa4b8e9,usr_47f1ae04775c,2026-03-14T19:37:21.295915,feature_used,feature_2,ses_fc5591ea
evt_f5967b511bd3,usr_47f1ae04775c,2026-04-06T13:46:57.295915,feature_used,feature_2,ses_0c9952f5
evt_4081b87aad91,usr_47f1ae04775c,2026-03-26T16:32:45.295915,feature_used,feature_3,ses_e9e219a0
evt_b725ec6ceb61,usr_47f1ae04775c,2026-04-06T08:41:20.295915,export_done,,ses_97ae147b
evt_bbf3333bd001,usr_47f1ae04775c,2026-03-30T00:45:57.295915,page_view,,ses_17891817
evt_677839e460de,usr_47f1ae04775c,2026-04-01T15:30:51.295915,export_done,,ses_8702d626
evt_2b47dda1e752,usr_47f1ae04775c,2026-04-14T06:50:07.295915,export_done,,ses_8935dd5c
evt_cbb3a439ee6b,usr_47f1ae04775c,2026-03-19T13:33:21.295915,page_view,,ses_4116d1f3
evt_be49b5bf0f5f,usr_47f1ae04775c,2026-04-04T23:37:52.295915,page_view,,ses_425bd877
evt_7311dd6edf71,usr_47f1ae04775c,2026-04-20T05:59:52.295915,page_view,,ses_54defe06
evt_7e834554d3c9,usr_47f1ae04775c,2026-04-06T13:20:01.295915,page_view,,ses_5e9a6510
evt_39c92bc25b70,usr_dad9518cd224,2026-04-17T20:35:15.295915,settings_changed,,ses_4da3ac36
evt_6edaaf25380d,usr_dad9518cd224,2026-04-17T20:35:15.295915,feature_used,feature_3,ses_61e6a0a6
evt_42b721d8a092,usr_dad9518cd224,2026-04-17T20:35:15.295915,invite_sent,,ses_ce5b692c
evt_2181e36ffd6c,usr_dad9518cd224,2026-04-17T20:35:15.295915,settings_changed,,ses_3801b3b7
evt_fef663dce925,usr_dad9518cd224,2026-04-17T20:35:15.295915,invite_sent,,ses_8a628d49
evt_25fae47ded2f,usr_dad9518cd224,2026-04-17T20:35:15.295915,page_view,,ses_1a60ed71
evt_11ca1f35984e,usr_dad9518cd224,2026-04-17T20:35:15.295915,page_view,,ses_78a156e4
evt_f2bd933b0fb6,usr_f7e9fe36e5fc,2026-04-14T20:35:15.295915,settings_changed,,ses_dd17eec0
evt_3b8d1e5c63ff,usr_f7e9fe36e5fc,2026-04-14T20:35:15.295915,page_view,,ses_0178b941
evt_9cbb28f7248f,usr_f7e9fe36e5fc,2026-04-14T20:35:15.295915,export_done,,ses_6dd27411
evt_6f0456974567,usr_f7e9fe36e5fc,2026-04-14T20:35:15.295915,feature_used,feature_2,ses_bf98f23a
evt_c80d1e50b3e1,usr_f7e9fe36e5fc,2026-04-14T20:35:15.295915,invite_sent,,ses_b865de39
evt_01d48bdd7d69,usr_f7e9fe36e5fc,2026-04-14T20:35:15.295915,page_view,,ses_4ef8ad6a
evt_f75ac021fd9c,usr_f7e9fe36e5fc,2026-04-14T20:35:15.295915,invite_sent,,ses_80dfbda5
evt_6b3d2767dafc,usr_f7e9fe36e5fc,2026-04-14T20:35:15.295915,page_view,,ses_6cf87d32
evt_eab599eea953,usr_f7e9fe36e5fc,2026-04-14T20:35:15.295915,page_view,,ses_97dd778f
evt_0061695eab5c,usr_f7e9fe36e5fc,2026-04-14T20:35:15.295915,export_done,,ses_b50e745c
evt_874569bc0d6a,usr_f7e9fe36e5fc,2026-04-14T20:35:15.295915,page_view,,ses_a13b63c1
evt_95c7a9bbcc1e,usr_f7e9fe36e5fc,2026-04-14T20:35:15.295915,page_view,,ses_62be504d
evt_035c4f18df45,usr_f33484079c5f,2026-04-19T19:51:09.295915,settings_changed,,ses_c5b7163f
evt_9e405e46ca36,usr_f33484079c5f,2026-04-17T18:36:16.295915,settings_changed,,ses_ff283ac9
evt_8176e11d322a,usr_f33484079c5f,2026-04-14T16:28:54.295915,settings_changed,,ses_b2c4df3d
evt_a46509177dd0,usr_f33484079c5f,2026-04-21T11:50:54.295915,settings_changed,,ses_8d182e7a
evt_8a4b66a38ba9,usr_f33484079c5f,2026-04-24T01:02:05.295915,page_view,,ses_6646a502
evt_212f9d13cf1d,usr_f33484079c5f,2026-04-18T04:48:59.295915,feature_used,feature_9,ses_42143d74
evt_67b5ea86c364,usr_f33484079c5f,2026-04-11T01:08:41.295915,page_view,,ses_d78387c1
evt_876d2111c417,usr_f33484079c5f,2026-04-27T01:38:45.295915,feature_used,feature_9,ses_2daf4933
evt_640be3bcebcc,usr_f33484079c5f,2026-04-18T02:59:17.295915,feature_used,feature_2,ses_09f42456
evt_995afb1c2e58,usr_f33484079c5f,2026-04-14T02:49:03.295915,invite_sent,,ses_c9afe077
evt_8bef5336ae73,usr_f33484079c5f,2026-04-17T06:39:00.295915,page_view,,ses_7776d549
evt_c9aa79b68a93,usr_f33484079c5f,2026-04-13T15:49:46.295915,page_view,,ses_28c4a710
evt_a6f8cb5a6df4,usr_f33484079c5f,2026-04-13T10:56:25.295915,page_view,,ses_17d0f1c6
evt_7cfe8c2526d4,usr_f33484079c5f,2026-04-24T06:51:49.295915,settings_changed,,ses_06d87889
evt_b7acd2964f88,usr_f33484079c5f,2026-04-14T15:08:32.295915,feature_used,feature_5,ses_8e054f12
evt_06b5a920049b,usr_f33484079c5f,2026-04-17T16:43:20.295915,page_view,,ses_8944b1eb
evt_d0f85575e9f6,usr_f33484079c5f,2026-04-25T12:55:35.295915,page_view,,ses_367a9afb
evt_c954acce48e2,usr_f33484079c5f,2026-04-15T23:17:17.295915,settings_changed,,ses_26d5b325
evt_10e09dcae58a,usr_f33484079c5f,2026-04-19T04:19:47.295915,page_view,,ses_ff10be6c
evt_d0dfae994ff8,usr_f33484079c5f,2026-04-15T19:11:29.295915,invite_sent,,ses_6c2bc488
evt_2b881d04b140,usr_f33484079c5f,2026-04-27T13:05:00.295915,settings_changed,,ses_95ddb7c6
evt_ca36c9115228,usr_f33484079c5f,2026-04-26T06:03:28.295915,page_view,,ses_ca59c537
evt_332d958fff29,usr_f33484079c5f,2026-04-17T06:22:09.295915,page_view,,ses_c30ba371
evt_bd313cff3186,usr_f33484079c5f,2026-04-23T03:00:34.295915,export_done,,ses_1e4dfa6b
evt_d3ecefa5b733,usr_f33484079c5f,2026-04-22T17:10:40.295915,page_view,,ses_c9aec1a6
evt_06ee25f4587f,usr_f33484079c5f,2026-04-16T22:52:34.295915,page_view,,ses_cb641eb1
evt_db784cb07114,usr_f33484079c5f,2026-04-12T02:10:48.295915,invite_sent,,ses_14f48522
evt_2943374db4c2,usr_f33484079c5f,2026-04-13T02:21:18.295915,export_done,,ses_1ec9202b
evt_30437aef8259,usr_f33484079c5f,2026-04-26T06:05:05.295915,export_done,,ses_015b9557
evt_7d27cb08ee73,usr_f33484079c5f,2026-04-21T03:20:17.295915,settings_changed,,ses_e06f8abc
evt_30a1c279ecbf,usr_f33484079c5f,2026-04-17T13:45:55.295915,page_view,,ses_41d61d94
evt_029d7c106f57,usr_f33484079c5f,2026-04-11T22:16:11.295915,page_view,,ses_3c769507
evt_b2909bfbc34b,usr_f33484079c5f,2026-04-10T22:39:10.295915,settings_changed,,ses_b6300957
evt_9e0a0d4f78b2,usr_f33484079c5f,2026-04-18T22:53:53.295915,feature_used,feature_3,ses_74a1d89c
evt_a5729861fc7d,usr_f33484079c5f,2026-04-26T07:43:58.295915,feature_used,feature_5,ses_e3724052
evt_a8721b15c206,usr_f33484079c5f,2026-04-14T18:42:56.295915,export_done,,ses_89a08b9e
evt_105702c028d1,usr_f33484079c5f,2026-04-21T13:58:31.295915,page_view,,ses_9a55b4bc
evt_bc011c4da89a,usr_f33484079c5f,2026-04-24T05:57:52.295915,feature_used,feature_7,ses_34e4072e
evt_b42ad5d039a8,usr_f33484079c5f,2026-04-24T11:20:21.295915,page_view,,ses_ab0318c2
evt_d76704d3fd36,usr_f33484079c5f,2026-04-11T02:13:13.295915,feature_used,feature_2,ses_46203385
evt_406caf9f36af,usr_f33484079c5f,2026-04-12T16:25:12.295915,page_view,,ses_2db93f56
evt_61a15798eebd,usr_f33484079c5f,2026-04-27T15:08:08.295915,page_view,,ses_00688e3a
evt_d61c0e189653,usr_f33484079c5f,2026-04-14T11:25:04.295915,page_view,,ses_ac9a3751
evt_f55d00fd056f,usr_f33484079c5f,2026-04-24T02:25:00.295915,feature_used,feature_1,ses_8b9d6165
evt_732d540e4186,usr_f33484079c5f,2026-04-19T19:40:17.295915,settings_changed,,ses_f2f5931d
evt_76eb35c946d6,usr_f33484079c5f,2026-04-24T23:55:26.295915,feature_used,feature_9,ses_69a0a10e
evt_fd7b0f2b7810,usr_f33484079c5f,2026-04-14T10:51:30.295915,export_done,,ses_e5d71d6c
evt_15ed2ecf435a,usr_f33484079c5f,2026-04-21T06:57:23.295915,page_view,,ses_f0f909d2
evt_d0c70f2edf0a,usr_f33484079c5f,2026-04-13T22:49:47.295915,page_view,,ses_48c4a5ae
evt_a65c8cc86528,usr_f33484079c5f,2026-04-11T20:57:16.295915,invite_sent,,ses_85ad25fd
evt_e4ce3e48273a,usr_f33484079c5f,2026-04-18T08:09:39.295915,page_view,,ses_73eeeadd
evt_5997ba1575eb,usr_f33484079c5f,2026-04-19T17:00:44.295915,export_done,,ses_cbe6cb16
evt_5021f0049413,usr_f33484079c5f,2026-04-11T19:49:40.295915,page_view,,ses_44c4e539
evt_22547ec8a77b,usr_f33484079c5f,2026-04-19T13:01:35.295915,export_done,,ses_230046c6
evt_668d9a8fb32e,usr_f33484079c5f,2026-04-15T22:57:57.295915,page_view,,ses_097d0acf
evt_96961500a8de,usr_f33484079c5f,2026-04-27T09:55:12.295915,invite_sent,,ses_783d51b1
evt_1718e4a977dd,usr_f33484079c5f,2026-04-16T21:56:56.295915,feature_used,feature_2,ses_da0cb9bc
evt_72aa366f1895,usr_f33484079c5f,2026-04-19T10:37:12.295915,export_done,,ses_2a20a101
evt_79d0b8287241,usr_f33484079c5f,2026-04-24T10:44:35.295915,page_view,,ses_8ae10087
evt_05144e6927f0,usr_f33484079c5f,2026-04-20T17:19:10.295915,feature_used,feature_3,ses_ebcf23ca
evt_bb7ed32e6567,usr_f33484079c5f,2026-04-16T14:29:49.295915,export_done,,ses_693ca6ae
evt_4a66efbe53bc,usr_f33484079c5f,2026-04-14T19:15:05.295915,feature_used,feature_3,ses_4a9651bf
evt_93f243f372ef,usr_f33484079c5f,2026-04-20T20:45:59.295915,feature_used,feature_1,ses_d1da3e57
evt_d543a47540d2,usr_f33484079c5f,2026-04-15T05:04:21.295915,settings_changed,,ses_5ff430b2
evt_9c29a50fbd4c,usr_f33484079c5f,2026-04-18T22:05:58.295915,feature_used,feature_7,ses_8730306f
evt_5d815a32c2b9,usr_f33484079c5f,2026-04-27T02:50:12.295915,feature_used,feature_4,ses_0c8fafae
evt_1af480436228,usr_dc2ca17b12c9,2026-03-24T19:08:46.295915,page_view,,ses_4a1d8854
evt_ca55264476d2,usr_dc2ca17b12c9,2026-04-13T16:45:15.295915,feature_used,feature_4,ses_ae86a215
evt_e81b8dff1d6f,usr_dc2ca17b12c9,2026-03-29T06:09:52.295915,page_view,,ses_0eeeb3d8
evt_169b3f6a330d,usr_dc2ca17b12c9,2026-03-28T16:50:49.295915,export_done,,ses_3cd8946f
evt_c7bf38cd5d2e,usr_dc2ca17b12c9,2026-04-12T16:17:01.295915,export_done,,ses_8e97fbd6
evt_ec650da9d4bb,usr_dc2ca17b12c9,2026-04-04T00:44:00.295915,settings_changed,,ses_43920b93
evt_a023a3c2e68a,usr_dc2ca17b12c9,2026-04-01T08:16:41.295915,feature_used,feature_3,ses_592da1de
evt_2f1ed708269e,usr_dc2ca17b12c9,2026-04-12T18:35:04.295915,page_view,,ses_4f42e338
evt_eb6f13f57427,usr_dc2ca17b12c9,2026-04-12T03:54:35.295915,invite_sent,,ses_d6735a0c
evt_ab063a3a4b4e,usr_dc2ca17b12c9,2026-04-14T00:10:11.295915,settings_changed,,ses_981ccfd2
evt_fcd3f095eff7,usr_dc2ca17b12c9,2026-03-29T09:10:17.295915,page_view,,ses_d066fc61
evt_b574037c4501,usr_4432579a9c86,2026-04-12T09:11:00.295915,invite_sent,,ses_f7fda48c
evt_5b83bbfa63e3,usr_4432579a9c86,2026-04-02T05:28:06.295915,export_done,,ses_542f8236
evt_ab85b4d94fe0,usr_4432579a9c86,2026-04-12T09:47:30.295915,page_view,,ses_4f1cd5c9
evt_bac5c97d0527,usr_4432579a9c86,2026-04-15T21:42:08.295915,feature_used,feature_7,ses_37517c07
evt_bff5e886e520,usr_4432579a9c86,2026-04-24T21:19:26.295915,page_view,,ses_9a003e0c
evt_0322da3252c9,usr_4432579a9c86,2026-04-14T22:24:18.295915,export_done,,ses_47411d27
evt_0c458ebb474f,usr_4432579a9c86,2026-03-31T04:44:40.295915,invite_sent,,ses_7fd1608c
evt_9c09e499324e,usr_4432579a9c86,2026-04-04T10:58:13.295915,invite_sent,,ses_619c58cd
evt_60d502b71b5f,usr_4432579a9c86,2026-04-11T12:55:30.295915,feature_used,feature_3,ses_da611724
evt_ab11d9b7a872,usr_4432579a9c86,2026-04-11T17:52:41.295915,feature_used,feature_1,ses_87f1c76e
evt_383a2860bfa6,usr_4432579a9c86,2026-04-04T02:53:08.295915,page_view,,ses_62251605
evt_6a22de70de9d,usr_4432579a9c86,2026-04-19T22:53:27.295915,page_view,,ses_e96cf707
evt_5f8681a498e5,usr_4432579a9c86,2026-04-15T15:20:31.295915,invite_sent,,ses_ec054d8c
evt_59091a839d7b,usr_4432579a9c86,2026-04-14T02:02:53.295915,invite_sent,,ses_9e07af95
evt_d0aad2af663b,usr_4432579a9c86,2026-04-20T01:01:23.295915,export_done,,ses_3928cd24
evt_c3a93e8adabb,usr_4432579a9c86,2026-04-23T16:26:18.295915,export_done,,ses_d38335b4
evt_bc610d1271d7,usr_4432579a9c86,2026-04-04T11:19:28.295915,feature_used,feature_7,ses_1411835d
evt_c41031164e6b,usr_4432579a9c86,2026-04-26T20:21:40.295915,settings_changed,,ses_73c9de2a
evt_1be9266bb21b,usr_4432579a9c86,2026-04-08T02:02:43.295915,export_done,,ses_1bac6ec6
evt_fa7dcd52990e,usr_4432579a9c86,2026-04-11T05:21:38.295915,invite_sent,,ses_e5b37791
evt_3c1b46281386,usr_4432579a9c86,2026-04-01T00:18:05.295915,page_view,,ses_c542e8f7
evt_635f36ec41b2,usr_4432579a9c86,2026-04-20T00:37:52.295915,feature_used,feature_1,ses_0304f721
evt_6716ae6b1a72,usr_4432579a9c86,2026-04-24T02:20:18.295915,page_view,,ses_fbfab58b
evt_a6ec86e368cf,usr_4432579a9c86,2026-04-24T23:55:46.295915,export_done,,ses_f0dfaabd
evt_838e2f4d6586,usr_4432579a9c86,2026-04-08T10:09:00.295915,feature_used,feature_6,ses_e5d34b8b
evt_f26d3d4165cd,usr_4432579a9c86,2026-04-19T19:05:07.295915,page_view,,ses_86ac02d7
evt_8e9d01784924,usr_4432579a9c86,2026-04-02T06:06:46.295915,settings_changed,,ses_7ad0db68
evt_3fe01a29cab0,usr_4432579a9c86,2026-04-14T21:17:54.295915,feature_used,feature_6,ses_f8498b58
evt_97deffdb9ce2,usr_4432579a9c86,2026-04-04T21:47:11.295915,page_view,,ses_dd4f81c7
evt_4974bddf73ad,usr_4432579a9c86,2026-04-13T10:29:17.295915,page_view,,ses_01d38916
evt_6f598e13444d,usr_4432579a9c86,2026-04-23T11:25:40.295915,settings_changed,,ses_e9e03557
evt_715319f063ab,usr_4432579a9c86,2026-04-13T20:55:48.295915,feature_used,feature_7,ses_8f2b590f
evt_beddb4a8ec59,usr_4432579a9c86,2026-04-14T16:37:05.295915,settings_changed,,ses_2ec294fd
evt_8b09785f42c5,usr_4432579a9c86,2026-04-18T09:25:04.295915,feature_used,feature_5,ses_ec5468f9
evt_65fdc73517d1,usr_4432579a9c86,2026-04-25T18:31:29.295915,invite_sent,,ses_1d53f809
evt_d9b33966cd95,usr_4432579a9c86,2026-04-05T00:53:18.295915,feature_used,feature_4,ses_2c12f914
evt_4b71159ed290,usr_4432579a9c86,2026-04-19T06:26:34.295915,feature_used,feature_7,ses_211e657e
evt_5867859d6e76,usr_4432579a9c86,2026-04-07T07:20:38.295915,invite_sent,,ses_5dd1a969
evt_8eb06cc9ffba,usr_4432579a9c86,2026-04-26T11:38:35.295915,feature_used,feature_5,ses_6915614a
evt_d884a3237537,usr_4432579a9c86,2026-04-18T13:41:57.295915,page_view,,ses_c9522c5b
evt_f946ef407f3e,usr_4432579a9c86,2026-04-25T10:58:50.295915,page_view,,ses_8732f08e
evt_3b042825010d,usr_4432579a9c86,2026-03-29T21:03:37.295915,settings_changed,,ses_f5b6a5e7
evt_6c0799ed4da5,usr_4432579a9c86,2026-04-13T14:37:38.295915,feature_used,feature_5,ses_a23c7665
evt_b185b462575f,usr_4432579a9c86,2026-04-09T01:28:05.295915,settings_changed,,ses_7e390c19
evt_4f3c15039142,usr_4432579a9c86,2026-04-19T17:26:36.295915,page_view,,ses_39ddf32e
evt_0e5f1b853a51,usr_4432579a9c86,2026-04-14T12:02:06.295915,page_view,,ses_da483c3a
evt_b861ff4d98f0,usr_4432579a9c86,2026-04-21T10:20:16.295915,page_view,,ses_084e04d9
evt_d260d0880025,usr_4432579a9c86,2026-04-20T07:18:19.295915,page_view,,ses_daadcbf9
evt_c16cebc454c5,usr_4432579a9c86,2026-04-20T07:44:27.295915,feature_used,feature_4,ses_088d4075
evt_bb6a5717e000,usr_4432579a9c86,2026-04-23T16:08:54.295915,page_view,,ses_ccdb0bce
evt_b3515d6db82a,usr_4432579a9c86,2026-04-21T19:53:21.295915,feature_used,feature_3,ses_301f30dc
evt_8d5d916fec39,usr_4432579a9c86,2026-04-02T23:22:53.295915,export_done,,ses_68d5d197
evt_88fc413ec700,usr_4432579a9c86,2026-04-12T15:13:21.295915,page_view,,ses_df60c501
evt_2094e4393bcb,usr_4432579a9c86,2026-04-23T21:07:57.295915,feature_used,feature_6,ses_ac468f9b
evt_364ba50a244d,usr_4432579a9c86,2026-04-03T09:23:29.295915,settings_changed,,ses_97db7bd3
evt_c9aac33c2c84,usr_4432579a9c86,2026-04-10T06:13:45.295915,page_view,,ses_7e20f817
evt_b051961c920f,usr_4432579a9c86,2026-04-13T22:15:08.295915,feature_used,feature_4,ses_41ce48c4
evt_f19a021d7bd9,usr_4432579a9c86,2026-04-08T12:35:26.295915,invite_sent,,ses_c4bd1236
evt_6b0ecf68b8fb,usr_4432579a9c86,2026-04-06T00:16:02.295915,export_done,,ses_cbc469ee
evt_d91291201499,usr_4432579a9c86,2026-03-31T01:02:42.295915,page_view,,ses_a34e2569
evt_3f9baf202c0a,usr_4432579a9c86,2026-04-01T02:25:49.295915,export_done,,ses_2b716a63
evt_b3a16baf9e07,usr_4432579a9c86,2026-04-10T17:50:59.295915,feature_used,feature_8,ses_63e7efc4
evt_f1b693aacf05,usr_4432579a9c86,2026-04-02T09:26:18.295915,page_view,,ses_b87e4062
evt_8eb2b360bcab,usr_4432579a9c86,2026-04-20T23:11:08.295915,feature_used,feature_7,ses_26b94f9b
evt_58716b8d4706,usr_4432579a9c86,2026-04-26T19:17:33.295915,export_done,,ses_e2183e2e
evt_30d1eddd9461,usr_4432579a9c86,2026-04-08T07:07:15.295915,feature_used,feature_7,ses_88607957
evt_b790af01bfa7,usr_4432579a9c86,2026-04-22T20:34:43.295915,page_view,,ses_0e6ca2c5
evt_8681a1ee1a8e,usr_4432579a9c86,2026-04-18T06:13:00.295915,feature_used,feature_4,ses_d6fd471f
evt_e967affd6aa6,usr_4432579a9c86,2026-04-06T00:31:14.295915,page_view,,ses_f9eb6a31
evt_9b17bd6f715a,usr_4432579a9c86,2026-03-30T03:02:51.295915,page_view,,ses_bcb8f699
evt_764d6fa52f8c,usr_4432579a9c86,2026-04-04T00:46:14.295915,page_view,,ses_4c8e169b
evt_6ed1d8c863a4,usr_942838ea8ba4,2026-04-06T15:23:00.295915,page_view,,ses_5f5d1c12
evt_3bd35f2a1faa,usr_942838ea8ba4,2026-03-29T00:03:07.295915,page_view,,ses_f43a8b6b
evt_beda3ec0bb3e,usr_942838ea8ba4,2026-03-26T09:49:38.295915,page_view,,ses_45a2f3c7
evt_54e60db217f4,usr_942838ea8ba4,2026-03-06T07:05:46.295915,page_view,,ses_057a8bf4
evt_526dae0926f5,usr_942838ea8ba4,2026-03-30T22:00:44.295915,page_view,,ses_3226fdfb
evt_597fa9ad486e,usr_942838ea8ba4,2026-03-15T22:55:28.295915,page_view,,ses_41794f4f
evt_348fb45b7e5f,usr_942838ea8ba4,2026-03-09T17:58:49.295915,page_view,,ses_2bdbd080
evt_91f0732b445e,usr_60c57f2a4745,2026-03-26T23:46:57.295915,settings_changed,,ses_dd28a9fe
evt_bd223073ead3,usr_60c57f2a4745,2026-03-28T18:20:23.295915,feature_used,feature_2,ses_208f3f4f
evt_a6ca3228effd,usr_4671f8d3a297,2026-03-28T10:54:16.295915,page_view,,ses_907f7153
evt_2c11166e3a27,usr_4671f8d3a297,2026-03-23T12:06:52.295915,feature_used,feature_1,ses_6d8a7db8
evt_56fa53401760,usr_4671f8d3a297,2026-03-24T21:37:23.295915,feature_used,feature_2,ses_f2d651bc
evt_13754cf0bd25,usr_4671f8d3a297,2026-03-14T10:34:03.295915,page_view,,ses_be621025
evt_b57bb50b1b45,usr_4671f8d3a297,2026-03-13T20:38:33.295915,feature_used,feature_2,ses_9ea0020c
evt_bcdab797003b,usr_4671f8d3a297,2026-03-27T03:56:44.295915,settings_changed,,ses_9173b56e
evt_17a15f0cffcc,usr_4671f8d3a297,2026-03-25T09:11:02.295915,page_view,,ses_fbb144bf
evt_87704058a8f3,usr_4671f8d3a297,2026-04-01T06:48:08.295915,page_view,,ses_2f40d243
evt_2e02eae111b2,usr_4671f8d3a297,2026-03-13T11:19:44.295915,settings_changed,,ses_2bc22a2a
evt_9c821b2b3f4e,usr_4671f8d3a297,2026-03-15T04:31:00.295915,invite_sent,,ses_50ef1fdf
evt_d09e06b50270,usr_4671f8d3a297,2026-03-23T05:04:34.295915,feature_used,feature_1,ses_363dce28
evt_078a34fc91bd,usr_4671f8d3a297,2026-03-15T17:29:05.295915,feature_used,feature_1,ses_c0b28a46
evt_65ee356f3550,usr_4671f8d3a297,2026-03-15T01:09:30.295915,page_view,,ses_bd630a94
evt_810b7fb491c7,usr_4671f8d3a297,2026-03-18T03:52:41.295915,feature_used,feature_2,ses_00478d41
evt_7555d9184097,usr_4671f8d3a297,2026-03-28T01:54:37.295915,feature_used,feature_1,ses_30f740a6
evt_611d31ad5221,usr_4671f8d3a297,2026-03-08T13:48:17.295915,page_view,,ses_3f80faae
evt_7c452032d62b,usr_4671f8d3a297,2026-03-09T04:19:04.295915,page_view,,ses_82798be6
evt_12d85ff19f09,usr_4671f8d3a297,2026-03-13T02:01:35.295915,page_view,,ses_5f350c96
evt_608acc4742c5,usr_4671f8d3a297,2026-03-20T10:51:21.295915,page_view,,ses_25e1e597
evt_63df3805abb6,usr_4671f8d3a297,2026-03-09T06:37:06.295915,page_view,,ses_e6eac8e1
evt_985a6bd255d0,usr_4671f8d3a297,2026-03-12T05:51:38.295915,page_view,,ses_251d44f9
evt_d68979e75396,usr_4671f8d3a297,2026-03-04T23:25:10.295915,page_view,,ses_30db8dcd
evt_9c28cfb45d4c,usr_4671f8d3a297,2026-03-21T23:56:37.295915,page_view,,ses_d06d2f74
evt_97aa32630c71,usr_e718aedf2a8c,2026-03-25T22:32:47.295915,feature_used,feature_7,ses_27e2f4db
evt_7254b4363259,usr_e718aedf2a8c,2026-04-15T15:35:34.295915,settings_changed,,ses_962e47da
evt_375257c13d26,usr_e718aedf2a8c,2026-04-12T16:08:03.295915,feature_used,feature_7,ses_c0112b8d
evt_42f77e1a0ac0,usr_e718aedf2a8c,2026-03-07T18:06:00.295915,page_view,,ses_9065cd08
evt_2ec0c5475023,usr_e718aedf2a8c,2026-04-11T18:56:22.295915,page_view,,ses_b6e1544d
evt_1bf6e563716a,usr_e718aedf2a8c,2026-04-21T04:01:51.295915,page_view,,ses_d429cb1e
evt_eb3b457e489b,usr_e718aedf2a8c,2026-03-06T10:19:34.295915,feature_used,feature_3,ses_815ddf50
evt_8d612c3da843,usr_e718aedf2a8c,2026-04-03T20:24:19.295915,feature_used,feature_7,ses_72878d4b
evt_5153f8d8d394,usr_e718aedf2a8c,2026-04-12T17:19:20.295915,page_view,,ses_93224ca4
