user_id,session_count_7d,feature_breadth,avg_session_duration_min,days_since_last_use,engagement_score,churned,plan,segment
usr_6081c97c,0,0,0.0,34,3.18,1,free,dormant
usr_fa191f59,0,0,0.0,54,8.0,1,free,dormant
usr_115ebcbe,0,0,0.0,26,8.22,1,free,dormant
usr_ef7ac758,0,0,0.0,29,0.11,1,free,dormant
usr_8ebe98ed,0,0,0.0,49,6.65,0,free,dormant
usr_232524fe,0,0,0.0,37,9.04,1,free,dormant
usr_928c3bb9,0,0,0.0,57,4.33,1,free,dormant
usr_3bfb4f0a,0,0,0.0,40,3.49,1,free,dormant
usr_78cda5b5,0,0,0.0,57,3.08,1,free,dormant
usr_54719982,0,0,0.0,19,4.72,1,free,dormant
usr_ac65f73e,0,0,0.0,54,9.68,1,free,dormant
usr_8d00a5be,0,0,0.0,19,5.42,1,free,dormant
usr_3f13d230,0,0,0.0,41,7.43,0,free,dormant
usr_28d54357,0,0,0.0,40,7.32,1,free,dormant
usr_305367aa,0,0,0.0,28,1.5,1,free,dormant
usr_1f00ea9f,0,0,0.0,44,3.07,1,free,dormant
usr_3ff386cb,0,0,0.0,53,4.6,1,free,dormant
usr_906ad245,0,0,0.0,17,7.04,1,free,dormant
usr_2064d710,0,0,0.0,35,7.57,1,free,dormant
usr_ecc933fa,0,0,0.0,41,6.67,0,free,dormant
usr_a0440d49,0,0,0.0,51,6.55,1,free,dormant
usr_f2c39d68,0,0,0.0,38,7.03,1,free,dormant
usr_b72ed0bc,0,0,0.0,29,8.7,1,free,dormant
usr_5e200b6a,0,0,0.0,22,8.75,1,free,dormant
usr_29b5aa0d,0,0,0.0,54,5.25,1,free,dormant
usr_1a917760,0,0,0.0,49,6.19,1,free,dormant
usr_39cc396e,0,0,0.0,53,4.56,1,free,dormant
usr_e2f7854a,0,0,0.0,45,5.69,1,free,dormant
usr_13dc46f9,0,0,0.0,60,1.31,1,free,dormant
usr_90a5887c,0,0,0.0,26,9.93,0,free,dormant
usr_3c5f20d1,0,0,0.0,50,2.47,1,free,dormant
usr_612e86b9,0,0,0.0,55,2.78,1,free,dormant
usr_450d87c0,0,0,0.0,51,2.71,1,free,dormant
usr_7a09cc91,0,0,0.0,35,1.9,1,free,dormant
usr_373a8923,0,0,0.0,51,4.85,1,free,dormant
usr_c6717be3,0,0,0.0,54,1.39,1,free,dormant
usr_521de696,0,0,0.0,28,0.76,1,free,dormant
usr_85bdec6f,0,0,0.0,49,5.59,1,free,dormant
usr_e6734593,0,0,0.0,43,4.43,1,free,dormant
usr_63de0ca4,0,0,0.0,43,3.26,1,free,dormant
usr_2e3bf396,0,0,0.0,30,2.67,1,free,dormant
usr_3f2a514a,0,0,0.0,38,4.75,1,free,dormant
usr_6e283836,0,0,0.0,37,2.6,1,free,dormant
usr_d67f345c,0,0,0.0,40,5.24,1,free,dormant
usr_80b80cf5,0,0,0.0,35,1.61,1,free,dormant
usr_75e4b81e,0,0,0.0,43,2.77,1,free,dormant
usr_a4703b5f,0,0,0.0,56,4.55,1,free,dormant
usr_e95629e2,0,0,0.0,60,6.34,1,free,dormant
usr_901bc120,0,0,0.0,26,4.57,1,free,dormant
usr_6cb50ee4,0,0,0.0,28,4.22,1,free,dormant
usr_61ed9cd7,0,0,0.0,60,4.43,1,free,dormant
usr_b327f8b3,0,0,0.0,58,4.18,0,free,dormant
usr_4244c4b9,0,0,0.0,15,8.16,1,free,dormant
usr_b2c90299,0,0,0.0,15,6.1,1,free,dormant
usr_ef5ec035,0,0,0.0,21,7.75,1,free,dormant
usr_9c10dc85,0,0,0.0,38,2.83,1,free,dormant
usr_9231eec4,0,0,0.0,43,0.57,1,free,dormant
usr_3afbb2a6,0,0,0.0,30,0.37,1,free,dormant
usr_ce1a17c7,0,0,0.0,54,8.55,1,free,dormant
usr_7a01cb77,0,0,0.0,36,2.46,1,free,dormant
usr_524463d0,0,0,0.0,50,1.71,1,free,dormant
usr_72f07fe9,0,0,0.0,21,2.94,1,free,dormant
usr_08407f37,0,0,0.0,20,2.09,1,free,dormant
usr_f6a48a5a,0,0,0.0,44,6.86,1,free,dormant
usr_b7d1c315,0,0,0.0,17,7.75,1,free,dormant
usr_e1aaa39d,0,0,0.0,30,9.38,1,free,dormant
usr_aac71247,0,0,0.0,37,2.79,1,free,dormant
usr_f1af4b11,0,0,0.0,48,8.63,1,free,dormant
usr_9c8ab772,0,0,0.0,41,4.61,1,free,dormant
usr_d5c952ed,0,0,0.0,27,0.35,1,free,dormant
usr_4c120fa8,0,0,0.0,50,9.14,1,free,dormant
usr_6e143ae1,0,0,0.0,23,6.86,1,free,dormant
usr_860538a2,0,0,0.0,47,1.83,1,free,dormant
usr_9b186d64,0,0,0.0,39,8.36,1,free,dormant
usr_95ba5cad,0,0,0.0,51,4.34,1,free,dormant
usr_670ad998,0,0,0.0,47,4.01,1,free,dormant
usr_cdaf11fe,0,0,0.0,54,2.45,1,free,dormant
usr_ae7b10a6,0,0,0.0,26,8.77,1,free,dormant
usr_5bfc082d,0,0,0.0,52,1.68,1,free,dormant
usr_842d1f09,0,0,0.0,56,5.94,1,free,dormant
usr_2f323828,0,0,0.0,40,6.61,1,free,dormant
usr_788872e2,0,0,0.0,41,4.19,1,free,dormant
usr_234d94fa,0,0,0.0,28,3.53,1,free,dormant
usr_288d5f1f,0,0,0.0,34,4.01,1,free,dormant
usr_97f8be29,0,0,0.0,43,3.63,0,free,dormant
usr_78535338,0,0,0.0,50,5.69,1,free,dormant
usr_7f903677,0,0,0.0,32,9.13,1,free,dormant
usr_0d22842e,0,0,0.0,49,4.82,1,free,dormant
usr_c8414698,0,0,0.0,17,6.12,1,free,dormant
usr_ecb7eb5c,0,0,0.0,36,8.28,1,free,dormant
usr_81a23210,0,0,0.0,58,1.35,1,free,dormant
usr_abda81a2,0,0,0.0,48,4.19,1,free,dormant
usr_e16a9a8e,0,0,0.0,30,2.69,1,free,dormant
usr_4d85b3e9,0,0,0.0,32,0.51,1,free,dormant
usr_3771f12a,0,0,0.0,35,8.84,1,free,dormant
usr_2791f0bf,0,0,0.0,34,0.3,0,free,dormant
usr_e8092ebf,0,0,0.0,19,3.91,1,free,dormant
usr_92d7527e,0,0,0.0,39,4.31,1,free,dormant
usr_bc71bc96,0,0,0.0,36,8.62,1,free,dormant
usr_5b456983,0,0,0.0,56,7.73,1,free,dormant
usr_5c9c155c,0,0,0.0,32,7.73,1,free,dormant
usr_1e49484f,0,0,0.0,38,8.97,1,free,dormant
usr_9373d655,0,0,0.0,25,0.63,1,free,dormant
usr_e9c1bfb9,0,0,0.0,45,1.1,1,free,dormant
usr_baed66cb,0,0,0.0,59,5.5,1,free,dormant
usr_68ccd1e9,0,0,0.0,46,6.27,1,free,dormant
usr_c7e3e0f0,0,0,0.0,37,8.08,1,free,dormant
usr_48ac41e9,0,0,0.0,45,9.76,1,free,dormant
usr_315bb7d1,0,0,0.0,29,2.23,0,free,dormant
usr_30d0b02d,0,0,0.0,57,9.32,1,free,dormant
usr_98452d4d,0,0,0.0,42,2.22,1,free,dormant
usr_63a10d0e,0,0,0.0,56,6.84,1,free,dormant
usr_2b54250b,0,0,0.0,25,0.82,1,free,dormant
usr_b900589c,0,0,0.0,60,7.66,1,free,dormant
usr_f3ab3342,0,0,0.0,31,8.04,1,free,dormant
usr_cf4ee24a,0,0,0.0,40,4.27,1,free,dormant
usr_5133b788,0,0,0.0,41,9.16,1,free,dormant
usr_865f9a24,0,0,0.0,31,7.16,1,free,dormant
usr_c8112807,0,0,0.0,17,7.1,1,free,dormant
usr_b2cf1a1d,0,0,0.0,33,6.77,1,free,dormant
usr_0b0460ab,0,0,0.0,42,9.25,1,free,dormant
usr_d40366fa,0,0,0.0,30,6.82,1,free,dormant
usr_f230b6c7,0,0,0.0,58,3.98,1,free,dormant
usr_2de063e3,0,0,0.0,39,0.26,1,free,dormant
usr_3d98c752,0,0,0.0,32,8.44,1,free,dormant
usr_346b7904,0,0,0.0,16,5.51,0,free,dormant
usr_673186dd,0,0,0.0,30,7.44,1,free,dormant
usr_8d95624f,0,0,0.0,44,7.92,1,free,dormant
usr_b103adcb,0,0,0.0,59,7.87,1,free,dormant
usr_3e6f1c56,0,0,0.0,48,9.99,1,free,dormant
usr_301a18c3,0,0,0.0,29,6.64,1,free,dormant
usr_870965e2,0,0,0.0,26,9.87,1,free,dormant
usr_6c69eb37,0,0,0.0,30,1.38,1,free,dormant
usr_87b52e97,0,0,0.0,31,0.51,1,free,dormant
usr_3b2bddcb,0,0,0.0,40,5.78,1,free,dormant
usr_a4a10eba,0,0,0.0,47,3.76,1,free,dormant
usr_deb0b083,0,0,0.0,18,4.35,1,free,dormant
usr_b2c0ac4a,0,0,0.0,15,6.49,1,free,dormant
usr_146624f9,0,0,0.0,24,6.94,1,free,dormant
usr_dfcce661,0,0,0.0,41,8.71,1,free,dormant
usr_e6b0eb4f,0,0,0.0,21,4.22,1,free,dormant
usr_5b048139,0,0,0.0,32,5.62,1,free,dormant
usr_f2c0c59b,0,0,0.0,25,3.01,0,free,dormant
usr_3c1f5aec,0,0,0.0,19,0.99,1,free,dormant
usr_fc033341,0,0,0.0,53,4.59,0,free,dormant
usr_b253dbee,0,0,0.0,18,1.74,1,free,dormant
usr_008a2324,0,0,0.0,39,1.8,1,free,dormant
usr_a717bc80,0,0,0.0,50,2.04,1,free,dormant
usr_8564818c,0,0,0.0,40,4.2,1,free,dormant
usr_8fb06b8d,0,0,0.0,56,2.41,1,free,dormant
usr_54a7bdc3,0,0,0.0,47,9.91,1,free,dormant
usr_1ccd61f7,0,0,0.0,33,9.87,1,free,dormant
usr_b899da48,0,0,0.0,52,9.36,1,free,dormant
usr_da6e5a04,0,0,0.0,39,1.65,1,free,dormant
usr_8ccfd5de,0,0,0.0,48,7.61,1,free,dormant
usr_c1698fe2,0,0,0.0,19,2.37,1,free,dormant
usr_c230871c,0,0,0.0,54,2.43,1,free,dormant
usr_da684175,0,0,0.0,23,1.87,1,free,dormant
usr_b0e71c2d,0,0,0.0,51,4.17,1,free,dormant
usr_4dc6a692,0,0,0.0,39,5.32,1,free,dormant
usr_87eab026,0,0,0.0,53,0.54,1,free,dormant
usr_289f49b1,0,0,0.0,26,2.56,1,free,dormant
usr_b2e6ea86,0,0,0.0,50,9.86,1,free,dormant
usr_e2a77ff9,0,0,0.0,22,4.18,1,free,dormant
usr_09bf2b40,0,0,0.0,20,5.55,1,free,dormant
usr_9cbb60b2,0,0,0.0,44,5.35,1,free,dormant
usr_043c2cc6,0,0,0.0,59,7.51,1,free,dormant
usr_4a1b7b71,0,0,0.0,42,3.45,1,free,dormant
usr_480173be,0,0,0.0,42,9.68,1,free,dormant
usr_228d597c,0,0,0.0,39,8.89,1,free,dormant
usr_b0c2571f,0,0,0.0,47,9.94,1,free,dormant
usr_1023f302,0,0,0.0,18,8.0,1,free,dormant
usr_5999a410,0,0,0.0,53,4.62,1,free,dormant
usr_f5fd5936,0,0,0.0,43,3.42,0,free,dormant
usr_7b2ab28e,0,0,0.0,50,7.49,1,free,dormant
usr_e6707410,0,0,0.0,23,7.0,1,free,dormant
usr_80d68bb9,0,0,0.0,32,4.49,0,free,dormant
usr_ef1bb5b5,0,0,0.0,55,4.65,1,free,dormant
usr_8ba67405,0,0,0.0,37,3.66,1,free,dormant
usr_02142a09,0,0,0.0,26,2.79,1,free,dormant
usr_5f3a472c,0,0,0.0,37,0.18,1,free,dormant
usr_f7907f6e,0,0,0.0,57,2.89,1,free,dormant
usr_edb53bc8,0,0,0.0,18,4.5,1,free,dormant
usr_42d35bc5,0,0,0.0,37,7.5,1,free,dormant
usr_77a24985,0,0,0.0,55,6.28,1,free,dormant
usr_9ae12135,0,0,0.0,17,0.24,1,free,dormant
usr_f092c887,0,0,0.0,48,1.93,1,free,dormant
usr_54c7b57c,0,0,0.0,36,9.8,1,free,dormant
usr_151f449b,0,0,0.0,23,5.37,1,free,dormant
usr_57f8ba02,0,0,0.0,15,5.15,1,free,dormant
usr_ca05035a,0,0,0.0,30,7.57,1,free,dormant
usr_9645348f,0,0,0.0,19,8.29,1,free,dormant
usr_7d35a9c2,0,0,0.0,30,1.46,1,free,dormant
usr_2e8720cd,0,0,0.0,38,0.75,1,free,dormant
usr_cd3dfb55,0,0,0.0,57,4.74,1,free,dormant
usr_4a21ecb1,0,0,0.0,34,9.85,1,free,dormant
usr_6c177929,0,0,0.0,20,7.24,1,free,dormant
usr_bff8f93f,0,0,0.0,19,8.09,1,free,dormant
usr_72f2a403,0,0,0.0,36,6.66,1,free,dormant
usr_92b82107,0,0,0.0,33,0.66,1,free,dormant
usr_c8fe20f6,0,0,0.0,27,9.03,1,free,dormant
usr_97795fdb,0,0,0.0,50,2.56,1,free,dormant
usr_19ea641d,0,0,0.0,38,0.04,1,free,dormant
usr_23c8dbbb,0,0,0.0,32,2.36,1,free,dormant
usr_1600149a,0,0,0.0,53,1.06,1,free,dormant
usr_928f9b87,0,0,0.0,32,2.78,0,free,dormant
usr_847ba574,0,0,0.0,32,2.54,1,free,dormant
usr_b91d3382,0,0,0.0,50,3.17,1,free,dormant
usr_0a1b41a4,0,0,0.0,23,2.66,1,free,dormant
usr_3219495f,0,0,0.0,27,3.24,1,free,dormant
usr_0b5044dd,0,0,0.0,32,5.81,1,free,dormant
usr_d1980f1f,0,0,0.0,50,4.44,1,free,dormant
usr_663f6b08,0,0,0.0,60,4.71,1,free,dormant
usr_dd8bb40a,0,0,0.0,39,2.36,1,free,dormant
usr_1c7a785b,0,0,0.0,55,3.12,1,free,dormant
usr_e7e75121,0,0,0.0,57,7.02,1,free,dormant
usr_da498dd5,0,0,0.0,29,9.47,1,free,dormant
usr_a3de944a,0,0,0.0,24,3.03,1,free,dormant
usr_0f59509f,0,0,0.0,48,5.15,1,free,dormant
usr_8e0405e0,0,0,0.0,57,7.48,1,free,dormant
usr_375ff3de,0,0,0.0,31,8.89,1,free,dormant
usr_a0bb06f1,0,0,0.0,31,3.54,1,free,dormant
usr_3bed6a0d,0,0,0.0,46,0.31,1,free,dormant
usr_9a3fb09c,0,0,0.0,57,7.31,1,free,dormant
usr_84679c16,0,0,0.0,28,3.67,1,free,dormant
usr_f0c90c47,0,0,0.0,54,0.69,1,free,dormant
usr_b51b5b36,0,0,0.0,53,3.7,1,free,dormant
usr_5cc46a7c,0,0,0.0,19,3.59,1,free,dormant
usr_4865b904,0,0,0.0,34,5.07,1,free,dormant
usr_a95f2e68,0,0,0.0,36,9.09,1,free,dormant
usr_daee6c18,0,0,0.0,34,3.76,1,free,dormant
usr_f142c107,0,0,0.0,40,8.46,1,free,dormant
usr_05b1aff5,0,0,0.0,30,6.65,1,free,dormant
usr_9e7ac75f,0,0,0.0,43,8.0,1,free,dormant
usr_a066a763,0,0,0.0,17,8.57,1,free,dormant
usr_4693644d,0,0,0.0,29,0.81,1,free,dormant
usr_f9d9bf36,0,0,0.0,56,8.8,1,free,dormant
usr_688423f3,0,0,0.0,33,3.05,1,free,dormant
usr_f7ab410f,0,0,0.0,42,4.86,1,free,dormant
usr_dffcb16c,0,0,0.0,54,5.92,1,free,dormant
usr_6c72820a,0,0,0.0,23,1.84,1,free,dormant
usr_3ce7766b,0,0,0.0,58,5.31,1,free,dormant
usr_9fdca22b,0,0,0.0,31,2.92,1,free,dormant
usr_eaa186f9,0,0,0.0,53,3.23,1,free,dormant
usr_779bf8a8,0,0,0.0,49,8.85,1,free,dormant
usr_96ce41aa,0,0,0.0,57,7.41,1,free,dormant
usr_35671f2e,0,0,0.0,46,0.37,1,free,dormant
usr_52bbae11,0,0,0.0,24,9.98,1,free,dormant
usr_1e2f1639,0,0,0.0,18,3.48,1,free,dormant
usr_ab35d755,0,0,0.0,59,2.31,1,free,dormant
usr_139e4889,0,0,0.0,15,8.84,0,free,dormant
usr_4aadb80d,0,0,0.0,16,9.39,1,free,dormant
usr_ffe3488e,0,0,0.0,40,5.87,1,free,dormant
usr_36a0c033,0,0,0.0,39,6.09,1,free,dormant
usr_700d952a,0,0,0.0,49,0.02,1,free,dormant
usr_1e61a58a,0,0,0.0,49,1.92,1,free,dormant
usr_d0ba87ac,0,0,0.0,39,4.62,1,free,dormant
usr_5265bfa7,0,0,0.0,29,6.74,1,free,dormant
usr_21e9c4db,0,0,0.0,47,4.4,1,free,dormant
usr_0d5d0cc0,0,0,0.0,29,6.92,1,free,dormant
usr_d0a880af,0,0,0.0,33,1.32,1,free,dormant
usr_7fccc7fd,0,0,0.0,50,9.43,1,free,dormant
usr_2d73d37f,0,0,0.0,50,9.78,1,free,dormant
